major_name,major_description,university_name,country,university_score
Sound the Alarm: Detection and Response," Linux, Network Security, Computer Security Incident Management, Leadership and Management",google,Unknown,62.39938193343899
Excel Basics for Data Analysis," Microsoft Excel, Spreadsheet Software, Data Analysis, Data Science",ibm,Unknown,62.39938193343899
Introduction to Calculus," Algebra, Calculus, Mathematical Theory & Analysis, Mathematics, Problem Solving, Computational Logic, Critical Thinking, Differential Equations, Plot (Graphics), Linear Algebra",the university of sydney,Unknown,62.39938193343899
MATLAB Programming for Engineers and Scientists," Computer Programming, Other Programming Languages, Matlab, Data Analysis, Algorithms, Theoretical Computer Science, Data Visualization, Mathematics, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics, Statistical Machine Learning, General Statistics, Problem Solving, Programming Principles",vanderbilt university,USA,48.44
MATLAB Programming for Engineers and Scientists," Computer Programming, Other Programming Languages, Matlab, Data Analysis, Algorithms, Theoretical Computer Science, Data Visualization, Mathematics, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics, Statistical Machine Learning, General Statistics, Problem Solving, Programming Principles",vanderbilt university,USA,47.8
MATLAB Programming for Engineers and Scientists," Computer Programming, Other Programming Languages, Matlab, Data Analysis, Algorithms, Theoretical Computer Science, Data Visualization, Mathematics, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics, Statistical Machine Learning, General Statistics, Problem Solving, Programming Principles",vanderbilt university,USA,53.69
MATLAB Programming for Engineers and Scientists," Computer Programming, Other Programming Languages, Matlab, Data Analysis, Algorithms, Theoretical Computer Science, Data Visualization, Mathematics, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics, Statistical Machine Learning, General Statistics, Problem Solving, Programming Principles",vanderbilt university,USA,53.05
Medical Terminology," Human Learning, Communication",rice university,USA,48.76
Medical Terminology," Human Learning, Communication",rice university,USA,44.53
Medical Terminology," Human Learning, Communication",rice university,USA,50.94
Medical Terminology," Human Learning, Communication",rice university,USA,49.73
System Administration and IT Infrastructure Services," Cloud Computing, Leadership and Management",google,Unknown,62.39938193343899
Capstone: Applying Project Management in the Real World," Communication, Leadership and Management, Planning, Problem Solving, Project Management",google,Unknown,62.39938193343899
Private Equity and Venture Capital," Business Analysis, Entrepreneurial Finance, Finance, Financial Management, Investment Management, Mergers & Acquisitions, Entrepreneurship, Decision Making, Financial Analysis, Strategy",università bocconi,Unknown,62.39938193343899
Management Consulting," Leadership and Management, Business Communication, Critical Thinking, Problem Solving, Decision Making, Strategy, Business Development, Business Intelligence, Communication, Market Research, Data Analysis, People Analysis, People Management, Process Analysis, Project Management, Strategy and Operations, Data Management",emory university,USA,45.47
Management Consulting," Leadership and Management, Business Communication, Critical Thinking, Problem Solving, Decision Making, Strategy, Business Development, Business Intelligence, Communication, Market Research, Data Analysis, People Analysis, People Management, Process Analysis, Project Management, Strategy and Operations, Data Management",emory university,USA,44.53
Management Consulting," Leadership and Management, Business Communication, Critical Thinking, Problem Solving, Decision Making, Strategy, Business Development, Business Intelligence, Communication, Market Research, Data Analysis, People Analysis, People Management, Process Analysis, Project Management, Strategy and Operations, Data Management",emory university,USA,53.01
Management Consulting," Leadership and Management, Business Communication, Critical Thinking, Problem Solving, Decision Making, Strategy, Business Development, Business Intelligence, Communication, Market Research, Data Analysis, People Analysis, People Management, Process Analysis, Project Management, Strategy and Operations, Data Management",emory university,USA,51.85
Share Data Through the Art of Visualization," Business Communication, Data Analysis, Data Visualization, Data Visualization Software, Tableau Software",google,Unknown,62.39938193343899
Financial Engineering and Risk Management," Finance, Risk Management, Probability & Statistics, Leadership and Management, Mathematics, Investment Management, Securities Sales, Securities Trading, Computer Programming",columbia university,USA,78.86
Financial Engineering and Risk Management," Finance, Risk Management, Probability & Statistics, Leadership and Management, Mathematics, Investment Management, Securities Sales, Securities Trading, Computer Programming",columbia university,USA,88.21
Financial Engineering and Risk Management," Finance, Risk Management, Probability & Statistics, Leadership and Management, Mathematics, Investment Management, Securities Sales, Securities Trading, Computer Programming",columbia university,USA,97.41
Financial Engineering and Risk Management," Finance, Risk Management, Probability & Statistics, Leadership and Management, Mathematics, Investment Management, Securities Sales, Securities Trading, Computer Programming",columbia university,USA,96.14
Project Management," Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Adaptability, Organizational Development, Data Analysis, Estimation, Budget Management",university of colorado boulder,USA,50.68
Project Management," Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Adaptability, Organizational Development, Data Analysis, Estimation, Budget Management",university of colorado boulder,USA,51.16
Project Management," Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Adaptability, Organizational Development, Data Analysis, Estimation, Budget Management",university of colorado boulder,USA,54.5
